Account Name,Compound,Date,Negative,Neutral,Positive,Text,Tweets Ago
@CNN,0.4215,Mar-31-2018 00:12:33,0.877,0.0,0.123,"US Ambassador to the United Nations Nikki Haley gave Karen Pierce, the UK's first female ambassador to the UN, a wa… https://t.co/UKHHdYFnCv",3
@CNN,-0.7783,Mar-31-2018 00:11:53,0.57,0.43,0.0,Coffee may come with a cancer warning label in California https://t.co/BHrE6r8LnS https://t.co/YOVgknEY8c,4
@CNN,-0.5267,Mar-30-2018 23:56:00,0.671,0.238,0.091,Exclusive: On board the 'Doomsday' plane that can wage nuclear war https://t.co/lwvbG4vTJo https://t.co/3OYg8dnklf,5
@CNN,-0.34,Mar-30-2018 23:50:58,0.707,0.185,0.109,"President Trump designates April as ""Second Chance Month"" for people with criminal records https://t.co/7d7tzIidZK https://t.co/OVthlIfV8Q",6
@CNN,0.0,Mar-30-2018 23:35:26,1.0,0.0,0.0,"The attorneys for the family of Alton Sterling are speaking in Baton Rouge, Louisiana, following the police press c… https://t.co/p8AJCD4fPj",7
@CNN,-0.5267,Mar-30-2018 23:28:39,0.848,0.152,0.0,"The White House is frustrated with the EPA's Scott Pruitt, the already embattled Cabinet secretary who is under scr… https://t.co/Bk5ioNiNhA",8
@CNN,-0.5859,Mar-30-2018 23:13:26,0.787,0.213,0.0,President Donald Trump has issued a proclamation designating April as National Sexual Assault Awareness month… https://t.co/kJLTw5PY4D,9
@CNN,0.25,Mar-30-2018 23:08:07,0.875,0.0,0.125,How Steve Bannon used Cambridge Analytica to further his alt-right vision for America https://t.co/iB1mHKZT7z https://t.co/uY8u1AbqFj,10
@CNN,0.2023,Mar-30-2018 22:55:25,0.904,0.0,0.096,Jim Carrey has been trolling Trump and the GOP with paintings. Here are the top 11 https://t.co/MHqgAuAyf7 https://t.co/L2Zlql8mD2,11
@CNN,0.0,Mar-30-2018 22:36:22,1.0,0.0,0.0,"Walmart is in the early stages of talks to buy the health insurance giant Humana, according to a Wall Street Journa… https://t.co/VIggyj5nji",12
@CNN,-0.5423,Mar-30-2018 22:29:51,0.844,0.156,0.0,"BREAKING: Baton Rouge Police Officer Blane Salamoni, one of two officers involved in the fatal shooting of Alton St… https://t.co/F9u1UNG5x2",13
@CNN,0.0,Mar-30-2018 22:20:42,1.0,0.0,0.0,David Shulkin wants to tell his side of the story -- and he's speaking out everywhere https://t.co/RCkHV2SPjX https://t.co/75xGMw1eIH,14
@CNN,-0.5423,Mar-30-2018 22:14:15,0.844,0.156,0.0,"Baton Rouge Police Officer Blane Salamoni, one of two officers involved in the fatal shooting of Alton Sterling, wi… https://t.co/sgYOZYRKAp",15
@CNN,-0.7351,Mar-30-2018 22:09:57,0.644,0.356,0.0,Will the spate of lawsuits against fringe media stop the flow of conspiracy theories? https://t.co/jzCSTqu115 https://t.co/PPTPB1a3Wa,16
@CNN,-0.5106,Mar-30-2018 21:59:14,0.791,0.15,0.059,The simple act of getting a haircut can end up being an assault on the senses for some. This barber soothed a child… https://t.co/VdVwpyVLve,17
@CNN,0.0,Mar-30-2018 21:48:06,1.0,0.0,0.0,"Four videos recorded the night an officer shot Alton Sterling in 2016 were released by Baton Rouge police.

The rec… https://t.co/SHRcuSe7iY",18
@CNN,0.3612,Mar-30-2018 21:38:54,0.872,0.0,0.128,"Dr. Bennet Omalu, a pioneering pathologist credited with discovering CTE, spoke Friday about the findings of his th… https://t.co/vDPqMjycHB",19
@CNN,0.0,Mar-30-2018 21:32:54,1.0,0.0,0.0,"RT @CNNSitRoom: ""I have the patience to wait until Mueller and his professionals come back with a recommendation of what in fact happened,""…",20
@CNN,0.1027,Mar-30-2018 21:28:29,0.722,0.128,0.15,"Venezuelans lack Communion wafers this Easter, so a Colombian church stepped in to help https://t.co/cXY7l1pnyi https://t.co/PYzmm3cQQK",21
@CNN,-0.296,Mar-30-2018 21:17:31,0.744,0.153,0.103,"These days, politics is about what you hate as much as what you like | Analysis by CNN's Sam Petulla… https://t.co/2ua2J9y2TQ",22
@CNN,-0.1027,Mar-30-2018 21:15:24,0.714,0.172,0.113,The FBI detained and questioned Trump ally Ted Malloch this week as part of special counsel Robert Mueller's invest… https://t.co/OTRZuunDYS,23
@CNN,-0.4767,Mar-30-2018 21:09:08,0.83,0.17,0.0,The FBI this week detained and questioned Ted Malloch -- who says he was an informal Trump campaign adviser in 2016… https://t.co/4ETAWMHGuL,24
@CNN,0.1779,Mar-30-2018 21:01:16,0.837,0.065,0.098,"Fifty years ago, on the last day of March, President Lyndon Johnson stunned the nation with a surprise decision not… https://t.co/ri5ZsyJH7I",25
@CNN,-0.2732,Mar-30-2018 20:53:55,0.707,0.148,0.145,"RT @TheLeadCNN: Rep. Esty, who has apologized after she kept on a top aide for several months despite having learned of abuse allegations a…",26
@CNN,0.3089,Mar-30-2018 20:52:00,0.847,0.0,0.153,Rep. Elizabeth Esty says she won't resign after apologizing for keeping on an aide for several months after learnin… https://t.co/pq3Tx8tqjF,27
@CNN,0.5719,Mar-30-2018 20:51:02,0.773,0.0,0.227,"President Trump's ""mini me"" could (partly) fill the void that long-time top aide Hope Hicks leaves behind… https://t.co/bfbmdEqgA7",28
@CNN,0.0,Mar-30-2018 20:41:56,1.0,0.0,0.0,"RT @TheLeadCNN: ""What I've not seen from this President is any indication whatsoever that he is willing to use the instruments of power tha…",29
@CNN,0.0,Mar-30-2018 20:40:22,1.0,0.0,0.0,"""Clueless"" star and former Fox News commentator Stacey Dash is withdrawing her congressional bid… https://t.co/uFHyDGkZrk",30
@CNN,-0.4019,Mar-30-2018 20:30:22,0.87,0.13,0.0,The Utah Jazz's home arena is opening a sensory-inclusive space for fans with autism spectrum disorder and other in… https://t.co/S1chLvCHSb,31
@CNN,-0.2023,Mar-30-2018 20:24:21,0.913,0.087,0.0,"Here are some of iOS 11.3's features you should know about:
- You can turn off the controversial iPhone-slowing fea… https://t.co/1DyFic0C2i",32
@CNN,0.0,Mar-30-2018 20:24:07,1.0,0.0,0.0,"RT @TheLeadCNN: Russia released video footage of a test launch of its new ""Satan 2"" intercontinental ballistic missile https://t.co/M49YiOw…",33
@CNN,-0.2023,Mar-30-2018 20:09:11,0.893,0.107,0.0,Federal authorities have charged the pastor of a Texas megachurch and a Louisiana financial planner with defrauding… https://t.co/GUYy99hyh7,34
@CNN,0.0,Mar-30-2018 19:54:34,1.0,0.0,0.0,Ethan Sonneborn is 13 and he's running to be the next governor of Vermont https://t.co/ulz7Nu40xs https://t.co/ssTwFIHAB4,35
@CNN,0.3818,Mar-30-2018 19:54:28,0.669,0.114,0.217,"""We're just scared of the water..."" Welcome to Martin County, Kentucky, where the tap water smells like diesel fuel… https://t.co/7M0VmN7STW",36
@CNN,0.0,Mar-30-2018 19:44:00,1.0,0.0,0.0,A company donated $29 million in cryptocurrency to cover every single teacher request on a crowdfunding site https://t.co/iQU2aeav5h,37
@CNN,0.4215,Mar-30-2018 19:31:03,0.823,0.0,0.177,Why Trump and the GOP are gaining | By Scott Jennings via @CNNOpinion https://t.co/fwYLVuR2cy https://t.co/FTRiUkE20v,38
@CNN,0.0,Mar-30-2018 19:21:05,1.0,0.0,0.0,"About 2.5% of people who went to the doctor in the week ending March 24 had flu-like symptoms, the CDC says https://t.co/vbEUoa46kx",39
@CNN,0.0,Mar-30-2018 19:14:47,1.0,0.0,0.0,What Walmart doesn't get about #MeToo | By Melissa Blake via @CNNOpinion https://t.co/Qx7VSF4L4L https://t.co/JEArcd6uzl,40
@CNN,-0.5267,Mar-30-2018 19:04:03,0.794,0.206,0.0,A woman in Texas was sentenced to a five-year prison term for voting illegally in the 2016 presidential election wh… https://t.co/pWezjEjZIu,41
@CNN,0.6808,Mar-30-2018 18:57:48,0.781,0.0,0.219,"After almost two months, the US State Department has approved a visa for an Iranian man to come to the United State… https://t.co/kPahAdXuXN",42
@CNN,0.0,Mar-30-2018 18:47:12,1.0,0.0,0.0,Former California governor and film star Arnold Schwarzenegger had open-heart surgery in California to replace a fa… https://t.co/Nl5hsFytef,43
@CNN,0.8074,Mar-30-2018 18:47:08,0.717,0.0,0.283,"If President Trump makes good on his promise to get out of Syria ""very soon,"" one of the biggest winners will be Ru… https://t.co/S7Ks0hQtf0",44
@CNN,0.0516,Mar-30-2018 18:35:08,0.714,0.136,0.15,A surprise change to teachers' pensions sparked protests in Kentucky's capital https://t.co/qt09vCyQUc https://t.co/Hj9NtUlNpN,45
@CNN,0.0,Mar-30-2018 18:28:00,1.0,0.0,0.0,He’s an algebra teacher in Oklahoma. And a bus driver. And a Little League umpire. And he drives for Uber and Lyft.… https://t.co/6uwwfglQuq,46
@CNN,-0.5994,Mar-30-2018 18:22:17,0.822,0.178,0.0,"Stephon Clark was shot by Sacramento police eight times--six in his back--and his death was ""not instantaneous,"" ac… https://t.co/OiG8VsUkc6",47
@CNN,-0.802,Mar-30-2018 18:13:22,0.714,0.286,0.0,"Austin's police chief now says he would label the bomber who killed two people and injured several others a ""domest… https://t.co/WwTdiA5jrV",48
@CNN,0.0,Mar-30-2018 18:03:06,1.0,0.0,0.0,A group of Howard University students say they've taken control of the school's administration building in a protes… https://t.co/36XrAvkJAH,49
@CNN,-0.3182,Mar-30-2018 17:49:04,0.881,0.119,0.0,Some African-American students from Marjory Stoneman Douglas High School say their voices have been ignored by the… https://t.co/dDaMhW1lqi,50
@CNN,0.0,Mar-30-2018 17:39:59,1.0,0.0,0.0,A rare look inside North Korean leader Kim Jong Un's armored train https://t.co/96VupBQNee https://t.co/E7c3DzJmCn,51
@CNN,0.3818,Mar-30-2018 17:24:58,0.669,0.114,0.217,"""We're just scared of the water..."" Welcome to Martin County, Kentucky, where the tap water smells like diesel fuel… https://t.co/9tfZV8cIWY",52
@CNN,0.0,Mar-30-2018 17:16:05,1.0,0.0,0.0,The Trump administration is quietly rewriting US immigration policy through a series of small moves that add up to… https://t.co/YBXTLdOTlg,53
@CNN,-0.7964,Mar-30-2018 17:01:34,0.651,0.349,0.0,"Arkansas is trying to make Big Pharma pay for the opioid crisis, accusing drug manufacturers in a new lawsuit of in… https://t.co/RGJDaMUOeY",54
@CNN,0.296,Mar-30-2018 16:48:34,0.798,0.069,0.133,"""She's only apologizing after a third of her advertisers pulled out,"" says Parkland survivor David Hogg, responding… https://t.co/UNxGLzeuSk",55
@CNN,0.0,Mar-30-2018 16:39:51,1.0,0.0,0.0,The Trump administration will require visa applicants to submit five years of social media history https://t.co/M6qbYd6Uv1,56
@CNN,0.0,Mar-30-2018 16:30:28,1.0,0.0,0.0,Attorney Gloria Allred has withdrawn from representing Summer Zervos in her defamation suit against President Trump… https://t.co/B5nHFIxFv8,57
@CNN,-0.5859,Mar-30-2018 16:24:24,0.814,0.186,0.0,"To critics who say she should ""go away"" after losing to Trump, Hillary Clinton says, ""they never said that to any m… https://t.co/3RhjbE0NQh",58
@CNN,0.128,Mar-30-2018 16:18:00,0.933,0.0,0.067,"SpaceX launched another rocket on Friday, and this time it tried to land the $6 million nose cone into a giant seab… https://t.co/NMBsh3OQuX",59
@CNN,0.0,Mar-30-2018 16:12:55,1.0,0.0,0.0,This Chinese space lab could plummet back to earth as early as Saturday https://t.co/ZSc6omLCy9 https://t.co/jgjCZ5IqQJ,60
@CNN,-0.5574,Mar-30-2018 15:59:15,0.825,0.175,0.0,"An off-duty police officer died Thursday in Kentucky after a man impersonating an officer shot him, police say… https://t.co/20vfVWu5D6",61
@CNN,-0.4019,Mar-30-2018 15:51:00,0.886,0.114,0.0,"If you stand inside the world's quietest room for long enough, you start to hear your heartbeat. Then you lose your… https://t.co/eBQKi8TPlh",62
@CNN,-0.4588,Mar-30-2018 15:42:36,0.842,0.158,0.0,This man spent more years behind bars than any other wrongfully imprisoned person in America https://t.co/L9pLu1Q6nL https://t.co/kf3WW43anM,63
@CNN,0.2263,Mar-30-2018 15:33:31,0.699,0.109,0.192,Mark Zuckerberg has disavowed an internal memo written by a top Facebook executive in 2016 that argued growth shoul… https://t.co/rt6Orqn7NR,64
@CNN,0.128,Mar-30-2018 15:21:55,0.838,0.068,0.094,A Connecticut Democratic congresswoman is apologizing after she kept a top aide on her payroll for several months d… https://t.co/rChtdK8tSk,65
@CNN,0.0,Mar-30-2018 15:11:43,1.0,0.0,0.0,"Russia released video footage Friday of a test launch of its new ""Satan 2"" intercontinental ballistic missile… https://t.co/Ac0UqHuxfd",66
@CNN,0.4847,Mar-30-2018 15:01:07,0.828,0.0,0.172,"JUST IN: Noor Salman, the widow of the Pulse nightclub gunman, was found not guilty of charges in connection with h… https://t.co/LeDjGXUeP1",67
@CNN,-0.8207,Mar-30-2018 14:51:02,0.531,0.378,0.091,"At least eight Palestinians were killed and more than 1,000 injured in confrontations with Israeli security forces… https://t.co/dnAn5jY4N3",68
@CNN,-0.8225,Mar-30-2018 14:39:44,0.703,0.297,0.0,"JUST IN: A US service member was killed in an improvised explosive device attack in Syria on Thursday, an official… https://t.co/zfLUB6dPzd",69
@CNN,-0.7783,Mar-30-2018 14:28:14,0.57,0.43,0.0,Coffee may come with a cancer warning label in California https://t.co/x4VA27Gloy https://t.co/ycwyKtFjd7,70
@CNN,0.0,Mar-30-2018 14:21:15,1.0,0.0,0.0,New footage shows Kim Jong Un holding court inside his armored train https://t.co/jirt7bIM1q https://t.co/Izv0nlm0s7,71
@CNN,0.0,Mar-30-2018 14:09:04,1.0,0.0,0.0,SpaceX is launching one of its Falcon 9 rockets and is expected to make an experimental attempt to guide the rocket… https://t.co/CCpVW3Voo7,72
@CNN,0.0,Mar-30-2018 13:59:57,1.0,0.0,0.0,"Trump and ""Roseanne"" are making a conservative case for representation in media | Analysis by Hunter Schwarz… https://t.co/asAl350Eta",73
@CNN,-0.5994,Mar-30-2018 13:46:48,0.837,0.163,0.0,Two Baton Rouge police officers involved in the 2016 shooting death of Alton Sterling are expected to learn today w… https://t.co/h6e0RLJGap,74
@CNN,-0.2415,Mar-30-2018 13:36:09,0.739,0.16,0.101,China says a gang used drones to smuggle almost $80 million worth of smartphones https://t.co/689tFCKGZ6,75
@CNN,0.296,Mar-30-2018 13:26:07,0.798,0.069,0.133,"""She's only apologizing after a third of her advertisers pulled out,"" says Parkland survivor David Hogg, responding… https://t.co/XZ7G5mGkCx",76
@CNN,0.3182,Mar-30-2018 13:19:29,0.839,0.0,0.161,The amount of fan mail the Parkland shooter is receiving is unreal https://t.co/gVaR06QrQZ,77
@CNN,0.1027,Mar-30-2018 13:09:17,0.722,0.128,0.15,"Venezuelans lack Communion wafers this Easter, so a Colombian church stepped in to help https://t.co/Ch7m3zb9wi https://t.co/wiNo0G3OTw",78
@CNN,-0.6808,Mar-30-2018 12:58:57,0.763,0.237,0.0,A Russian hacker suspected of stealing 117 million LinkedIn passwords in 2012 has been extradited to the US after a… https://t.co/PdXRQ3g0wO,79
@CNN,-0.3849,Mar-30-2018 12:47:00,0.691,0.208,0.102,"""What kind of dumbass colleges don't want you?"" Alisyn Camerota asks Parkland survivor David Hogg, who says he was… https://t.co/VkwsfeymQ2",80
@CNN,0.0,Mar-30-2018 12:33:34,1.0,0.0,0.0,A company donated $29 million in cryptocurrency to cover every single teacher request on a crowdfunding site… https://t.co/tzwcncFirF,81
@CNN,-0.6143,Mar-30-2018 12:25:04,0.643,0.268,0.089,"RT @NewDay: Alisyn Camerota: What kind of dumbass colleges don't want you?

Parkland survivor and gun control activist David Hogg: They rej…",82
@CNN,0.0,Mar-30-2018 12:21:39,1.0,0.0,0.0,Russia's RT television network will go dark in Washington DC https://t.co/OyOaU1HHx2 https://t.co/UL5etAuOmE,83
@CNN,-0.6705,Mar-30-2018 12:09:11,0.816,0.184,0.0,"Days after five members of the same family were killed when their SUV went over a cliff, investigators are still lo… https://t.co/HfUoN0Assu",84
@CNN,-0.802,Mar-30-2018 11:56:16,0.714,0.286,0.0,"Austin's police chief now says he would labeled the bomber who killed two people and injured several others a ""dome… https://t.co/mdGrndhvr0",85
@CNN,0.4215,Mar-30-2018 11:43:51,0.865,0.0,0.135,"Johan van Hulst, a former Dutch senator and teacher who saved hundreds of Jewish children during the Holocaust, die… https://t.co/ofuqyZ2AU1",86
@CNN,0.0258,Mar-30-2018 11:31:45,0.671,0.147,0.182,"""We're knocking the hell out of ISIS. We'll be coming out of Syria like very soon. Let the other people take care o… https://t.co/0GwN6D2VAj",87
@CNN,0.296,Mar-30-2018 11:22:42,0.842,0.0,0.158,Do you dream of escaping to the country and running your own bookstore? There's an Airbnb for that… https://t.co/wTpI0ceCRz,88
@CNN,0.128,Mar-30-2018 11:16:35,0.651,0.13,0.219,"If you want to stop Putin, follow the money, say CNN security analysts https://t.co/sF8HghDAkm",89
@CNN,0.4019,Mar-30-2018 11:10:08,0.856,0.0,0.144,"She chronicled her life on Instagram: her dreams, a breakup, her recovery. But it was all fake.… https://t.co/LFaO9osD6S",90
@CNN,0.6369,Mar-30-2018 11:03:43,0.682,0.0,0.318,The best travel photos of 2018 (so far) https://t.co/ulIqOBeMUo https://t.co/b22ZRcPTX8,91
@CNN,0.0,Mar-30-2018 10:57:24,1.0,0.0,0.0,Bitcoin's price has slumped roughly 50% since the start of the year https://t.co/pijJ60Es4d https://t.co/4ylxLFEYel,92
@CNN,0.0,Mar-30-2018 10:45:48,1.0,0.0,0.0,This Chinese space lab could plummet back to earth as early as Saturday https://t.co/Tfn0lGXXXp https://t.co/o7jyh0A1f1,93
@CNN,-0.2263,Mar-30-2018 10:34:05,0.872,0.128,0.0,Tourists will soon be limited to three hours at the Taj Mahal https://t.co/TBmpRPJ1Uh https://t.co/kgoXmxhq6x,94
@CNN,-0.2023,Mar-30-2018 10:32:00,0.877,0.123,0.0,"Would you pay more for your shopping to tackle plastic pollution?

People in the UK could soon have to pay a deposi… https://t.co/c2Gyju6jbK",95
@CNN,-0.2732,Mar-30-2018 10:22:33,0.759,0.143,0.097,Dining out frequently is known to increase one's intake of unhealthy sugars and fats. But a new study suggests that… https://t.co/JyuecCrFsI,96
@CNN,-0.2023,Mar-30-2018 10:13:46,0.913,0.087,0.0,"Here are some of iOS 11.3's features you should know about:
- You can turn off the controversial iPhone-slowing fea… https://t.co/mAqzVGNDoS",97
@CNN,-0.4019,Mar-30-2018 10:01:53,0.891,0.109,0.0,"If you stand in it for long enough, you start to hear your heartbeat. Then you lose your balance, because the absol… https://t.co/XWTyOK5bbq",98
@CNN,0.1027,Mar-30-2018 09:50:35,0.896,0.0,0.104,A longtime public defender said he's never seen a defendant get so many letters https://t.co/WzH2qXFSUH,99
@CNN,-0.4767,Mar-30-2018 09:39:25,0.866,0.134,0.0,"There are visible, external signs that can indicate if something is wrong with your heart -- check your fingers, ea… https://t.co/a40x3puz8L",100
@FoxNews,-0.7717,Mar-31-2018 00:35:55,0.621,0.379,0.0,"Police officers involved in Alton Sterling shooting, fired, suspended, police chief says https://t.co/o0LSpkPfhZ",1
@FoxNews,-0.1027,Mar-31-2018 00:29:30,0.887,0.113,0.0,".@realDonaldTrump freezing Syria funds in signal of US pullback, report says https://t.co/qE1U8G22XM",2
@FoxNews,0.0,Mar-31-2018 00:19:32,0.433,0.284,0.284,'No Justice Served': Pulse Nightclub Survivor Furious Over Acquittal of Gunman's Wife https://t.co/DqYTglAIdK,3
@FoxNews,-0.7096,Mar-31-2018 00:14:44,0.604,0.396,0.0,Democratic lawmaker asked to resign over reports of harassment 'coverup' https://t.co/anZC0rqSuv,4
@FoxNews,-0.34,Mar-31-2018 00:04:46,0.854,0.146,0.0,Actor @RealJamesWoods took to Twitter to denounce calls for repealing the Second Amendment. https://t.co/YOlWc67AqR https://t.co/nrZcx3TRqy,5
@FoxNews,-0.2732,Mar-31-2018 00:04:28,0.851,0.149,0.0,Larry Nassar victim Rachael Denhollander discusses MSU’s mishandling of the case #TheStory https://t.co/3tTZ5wjtMR,6
@FoxNews,0.0,Mar-30-2018 23:55:00,1.0,0.0,0.0,Woman gets 5 years for illegally voting in 2016 presidential election https://t.co/vCnPRImrjA,7
@FoxNews,0.0772,Mar-30-2018 23:53:26,0.613,0.215,0.172,7-year-old boy with Tourette's makes powerful video to stop teasing from classmates https://t.co/Ic0iDhrXoh,8
@FoxNews,-0.1027,Mar-30-2018 23:42:51,0.92,0.08,0.0,"Synthetic pot cases spike in Illinois, officials warn users may experience 'bleeding from eyes and ears' https://t.co/BzJBMp1IYE",9
@FoxNews,-0.34,Mar-30-2018 23:32:56,0.833,0.167,0.0,Dem Senator Believes It's 'Likely' #Trump Will Attempt to Fire Robert Mueller https://t.co/qpTayTuApf,10
@FoxNews,-0.1027,Mar-30-2018 23:28:31,0.887,0.113,0.0,"#Trump freezing Syria funds in signal of US pullback, report says https://t.co/EWk8DDDIbG",11
@FoxNews,0.0,Mar-30-2018 23:21:06,1.0,0.0,0.0,Orange County Sheriff Jerry Demings on acquittal of Pulse gunman’s wife: “My initial reaction was one of...disappoi… https://t.co/jDlCppKuBg,12
@FoxNews,0.6124,Mar-30-2018 23:11:34,0.792,0.0,0.208,"Tiara Parker, Pulse massacre survivor, reacts to acquittal of gunman’s wife: “I do feel like that there should be a… https://t.co/mebTaPLI6r",13
@FoxNews,-0.119,Mar-30-2018 23:08:56,0.517,0.228,0.255,"Cancer experts say coffee is safe, despite California's new warning label requirement https://t.co/BpKFFb7N5T",14
@FoxNews,0.0,Mar-30-2018 22:58:48,1.0,0.0,0.0,".@agearan on extreme vetting: ""What makes it different is that it goes into the realm of social media. But visa app… https://t.co/rGaDBRoiYH",15
@FoxNews,-0.5423,Mar-30-2018 22:49:44,0.829,0.171,0.0,"In a new op-ed, @HeyTammyBruce talks about various California policies on immigration, crime and drugs that she say… https://t.co/4cJUGN4cQA",16
@FoxNews,0.1027,Mar-30-2018 22:38:44,0.814,0.081,0.105,.@RepGoodlatte on US Attorney's Probe: 'Sunlight Needs to Be Shone on Unbelievable Bias' Within FBI https://t.co/uYFal8c8DT,17
@FoxNews,0.0,Mar-30-2018 22:32:27,1.0,0.0,0.0,Blue moon to light up sky ahead of Easter https://t.co/KtBmQ2QxsB,18
@FoxNews,-0.6249,Mar-30-2018 22:28:04,0.773,0.227,0.0,.@KimStrassel: How Trump and the congressional GOP can undo the worst of the omnibus https://t.co/UPXt48jP8S,19
@FoxNews,0.0,Mar-30-2018 22:22:15,1.0,0.0,0.0,".@pdoocy on @HillaryClinton: ""The 2016 Democratic nominee who once wrote a book called 'Living History' now wishes… https://t.co/iEmEG624pT",20
@FoxNews,-0.25,Mar-30-2018 22:17:11,0.818,0.182,0.0,2 alleged spies among Russians expelled by US are ID'd https://t.co/e8bPbnBbLB,21
@FoxNews,-0.296,Mar-30-2018 22:12:50,0.804,0.196,0.0,RT @FoxBusiness: #BreakingNews: Snapchat cuts 7% of its workforce https://t.co/WK7IVchc1c,22
@FoxNews,-0.0772,Mar-30-2018 22:08:00,0.674,0.169,0.157,".@GeraldoRivera: “Being on the air the night Bin Laden was killed, when the announcement came, was the greatest nig… https://t.co/7czqK94i0T",23
@FoxNews,0.0,Mar-30-2018 22:03:25,1.0,0.0,0.0,Traditional wooden eggs in the Rose Garden of the @WhiteHouse commemorate the 140th annual White House Easter Egg R… https://t.co/981lupbsXp,24
@FoxNews,0.0,Mar-30-2018 21:53:25,1.0,0.0,0.0,"'Roseanne' revival scores renewal at ABC, report says https://t.co/sGzvdLcDQB",25
@FoxNews,0.6705,Mar-30-2018 21:48:50,0.621,0.0,0.379,"Earlier, @FLOTUS tweeted wishing people happiness and health on #GoodFriday. https://t.co/Y6bBK58XPt",26
@FoxNews,0.0772,Mar-30-2018 21:39:34,0.675,0.153,0.172,.@kimguilfoyle on @HillaryClinton’s comments at Rutgers University: “Nobody likes a sore loser.” #TheFive… https://t.co/2yvqNmSw1e,27
@FoxNews,0.6739,Mar-30-2018 21:32:18,0.789,0.0,0.211,"PURE JOY: A wheelchair swing was recently installed in a Fort Smith, Arkansas, park, and this young boy's reaction… https://t.co/4Q9f1vq5Nt",28
@FoxNews,-0.2415,Mar-30-2018 21:27:04,0.735,0.158,0.107,OPINION: Don't blame @HillaryClinton -- ‘Dear Madam President’ makes more excuses for her election defeat https://t.co/2tNItksryJ,29
@FoxNews,-0.34,Mar-30-2018 21:23:55,0.593,0.263,0.144,.@PMorici1: Trump's got it all wrong about Amazon https://t.co/F6M8x9ODAx,30
@FoxNews,-0.5106,Mar-30-2018 21:18:24,0.583,0.417,0.0,Ohio woman shows no remorse in mugshot https://t.co/H160ohXgCf,31
@FoxNews,0.9349,Mar-30-2018 21:10:09,0.397,0.0,0.603,"""Happy Passover, Happy Easter...and God Bless America""

On Good Friday, President @realDonaldTrump wished Americans… https://t.co/WnDkpLfp9u",32
@FoxNews,0.6369,Mar-30-2018 20:59:30,0.794,0.0,0.206,"RT @FoxNewsResearch: U.S. GDP → 
- Last time:
•Annual growth hit 5% or higher: 1984
•Quarterly growth hit 5% or higher: 2014

[BEA] https:/…",33
@FoxNews,0.0,Mar-30-2018 20:54:04,1.0,0.0,0.0,"Stephen Colbert 'apologizes' to @realDonaldTrump, calls out CNN for 'lies' https://t.co/r7rWWjvNws",34
@FoxNews,-0.4767,Mar-30-2018 20:44:45,0.795,0.205,0.0,.@HeyTammyBruce: Poor California -- Democrats are turning the state into a major nightmare https://t.co/892OyaZaDE,35
@FoxNews,0.5719,Mar-30-2018 20:40:56,0.748,0.0,0.252,ABC spin machine goes all in on 'Roseanne' pro-Trump success story https://t.co/OZOiN7wUQ2,36
@FoxNews,-0.34,Mar-30-2018 20:37:15,0.833,0.167,0.0,Dem Senator Believes It's 'Likely' Trump Will Attempt to Fire Robert Mueller https://t.co/ACw4t3AWnG,37
@FoxNews,0.4588,Mar-30-2018 20:30:31,0.833,0.0,0.167,Twin brothers in Michigan welcome newborns on the same day: 'It was destined to be' https://t.co/P5aDCcPaEB,38
@FoxNews,0.1027,Mar-30-2018 20:21:08,0.745,0.117,0.138,.@kayleighmcenany Clashes With Dem Strategist: 'Breathtaking' That You Give @realDonaldTrump No Credit on North Kor… https://t.co/pH23sUah5R,39
@FoxNews,0.0,Mar-30-2018 20:17:22,1.0,0.0,0.0,"BREAKING: ‘Violent deportee’ who escaped custody at JFK airport caught, reports say  https://t.co/xo0oRw4vpG",40
@FoxNews,-0.6369,Mar-30-2018 20:12:15,0.826,0.174,0.0,".@RepMattGaetz on alleged FISA abuse: ""At the DOJ, they think that one of their own employees can investigate it. N… https://t.co/STKNcq71E5",41
@FoxNews,0.296,Mar-30-2018 20:09:09,0.833,0.0,0.167,"Arnold @Schwarzenegger says, 'I'm back,' listed as stable after heart surgery https://t.co/qZ5Zg2p6gq",42
@FoxNews,-0.7717,Mar-30-2018 20:04:00,0.642,0.358,0.0,"SUNDAY, 8pm ET: The Civil War Begins on Episode 2 of 'Legends &amp; Lies' https://t.co/6wGQ8fn48g",43
@FoxNews,0.0,Mar-30-2018 19:59:27,1.0,0.0,0.0,China's Tiangong-1 space lab set to fall to Earth: What to expect https://t.co/l3FyMUN4r6,44
@FoxNews,0.0,Mar-30-2018 19:58:00,1.0,0.0,0.0,.@toddstarnes: School teacher instructs students to write anti-gun letters to Congress https://t.co/8m4cH9Nctb,45
@FoxNews,0.0,Mar-30-2018 19:53:00,1.0,0.0,0.0,".@newtgingrich: ""Once in a while, Hollywood will make a movie that appeals to middle America that'll do amazingly w… https://t.co/HAjWjD5a0Y",46
@FoxNews,0.3182,Mar-30-2018 19:48:00,0.813,0.0,0.187,"Fore Putnam to President @realDonaldTrump: ""Please get my dad a kidney."" https://t.co/sdVtZ8r3aG",47
@FoxNews,-0.25,Mar-30-2018 19:44:00,0.875,0.125,0.0,Chef who carved meat during animal rights protest says he 'just kind of snapped' https://t.co/kz1R7J8vvX,48
